CustomerID,Customer_Segment,Age,Gender,Job_Category,Annual_Income,Marital_Status,Product,Quantity,Unit_Price,Discount_Applied,Payment_Method,Revenue,Customer_Lifetime_Value,Profit_Margin,Loyalty_Score,Loyalty_Tier,Customer_Satisfaction,Purchase_Frequency,Days_Since_Last_Purchase,Purchase_Date,Purchase_Hour,Season,Days_to_Next_Purchase,Payment_Delay_Days,First_Purchase_Channel,Net_Revenue,Revenue_per_Unit,Age_Group,Revenue_Tier,Purchase_Month,Purchase_Quarter,Purchase_Year
C01721,Regular,49,Male,Manufacturing,60399,Married,Product_A,2,198.62,0.165,Bank Transfer,1630,18974,0.416,27.3,Silver,2.7,1,94,01-04-2023,15,Fall,25,3,App,1361.05,815,46-60,High,4,2,2023
C01722,Regular,38,Female,Finance,46902,Married,Product_B,2,66.22,0.091,Bank Transfer,788,13628,0.424,17.3,Bronze,2,2,8,23-03-2024,13,Spring,17,3,Store,716.292,394,31-45,Medium,3,1,2024
C01723,Regular,53,Female,Healthcare,25000,Married,Product_A,6,30.06,0.218,Bank Transfer,770,6577,0.449,17.8,Bronze,1,14,21,19-04-2023,14,Winter,64,5,Store,602.14,128.33,46-60,Medium,4,2,2023
C01724,Regular,51,Female,Finance,29784,Married,Product_E,2,122.39,0.219,Bank Transfer,1410,7280,0.188,22.5,Bronze,2.6,2,15,07-09-2023,10,Winter,32,4,Store,1101.21,705,46-60,High,9,3,2023
C01725,New,27,Male,Finance,47108,Married,Product_B,4,58.9,0.516,Credit Card,1068,20699,0.33,27,Silver,1,2,9,22-03-2024,12,Spring,53,4,Store,516.912,267,18-30,High,3,1,2024
C01726,Regular,58,Female,Education,53496,Single,Product_E,1,22.22,0.276,PayPal,504,29104,0.142,41.8,Silver,2.2,5,2,26-08-2024,19,Fall,1,3,Online,364.896,504,46-60,Medium,8,3,2024
C01727,Regular,33,Non-binary,Finance,54752,Married,Product_D,2,21.62,0.289,PayPal,1235,26372,0.484,50.8,Gold,3.3,3,81,15-02-2024,23,Summer,7,6,Online,878.085,617.5,31-45,High,2,1,2024
C01728,Regular,54,Female,Education,73785,Married,Product_D,1,243.61,0.356,Credit Card,614,7555,0.679,17.3,Bronze,1.1,4,14,20-06-2024,5,Winter,3,3,Store,395.416,614,46-60,Medium,6,2,2024
C01729,VIP,47,Female,IT,36893,Married,Product_A,3,361.49,0.198,PayPal,2596,9604,0.722,24.4,Bronze,2.5,3,24,22-03-2023,18,Spring,68,1,Store,2081.992,865.33,46-60,Premium,3,1,2023
C01730,Regular,69,Female,Manufacturing,27566,Married,Product_E,3,47.15,0.204,Credit Card,1455,4504,0.691,30.6,Silver,2.4,5,22,10-02-2024,13,Winter,56,3,Online,1158.18,485,60+,High,2,1,2024
C01731,Regular,38,Female,Manufacturing,25000,Divorced,Product_E,1,22.98,0.017,Credit Card,1569,6493,0.578,13.9,Bronze,1.6,6,117,14-11-2023,18,Spring,20,8,Store,1542.327,1569,31-45,High,11,4,2023
C01732,VIP,36,Female,Other,158099,Married,Product_E,4,67.04,0.1,PayPal,925,29922,0.277,12.3,Bronze,1.5,1,42,14-12-2023,18,Spring,68,2,Store,832.5,231.25,31-45,Medium,12,4,2023
C01733,New,41,Male,Retail,80533,Single,Product_A,4,57.63,0.322,Credit Card,262,13214,0.291,11.5,Bronze,1,3,15,15-08-2023,16,Fall,1,4,Phone,177.636,65.5,31-45,Low,8,3,2023
C01734,Regular,37,Female,Healthcare,51299,Single,Product_D,3,12.43,0.34,Credit Card,1290,7359,0.423,26.6,Silver,2,12,1,08-12-2023,11,Spring,35,0,Online,851.4,430,31-45,High,12,4,2023
C01735,VIP,53,Female,IT,25000,Married,Product_A,1,53.48,0.096,Bank Transfer,208,1604,0.838,4.6,Bronze,1,6,1,22-06-2023,7,Winter,27,8,Online,188.032,208,46-60,Low,6,2,2023
C01736,Regular,18,Female,IT,25000,Married,Product_A,3,71.86,0.343,Bank Transfer,229,5529,0.199,11.1,Bronze,1,3,18,20-03-2023,11,Fall,96,5,App,150.453,76.33,18-30,Low,3,1,2023
C01737,Regular,26,Male,Manufacturing,37395,Married,Product_A,3,91.19,0.137,Credit Card,348,6859,0.38,12.7,Bronze,1.2,14,1,06-06-2024,16,Fall,18,4,Online,300.324,116,18-30,Low,6,2,2024
C01738,VIP,25,Female,Healthcare,48027,Married,Product_C,4,187.65,0.127,PayPal,3531,11513,0.019,18.1,Bronze,1.9,3,7,10-10-2024,14,Summer,115,2,Store,3082.563,882.75,18-30,Premium,10,4,2024
C01739,Regular,56,Male,Finance,25000,Divorced,Product_D,1,19.19,0.163,PayPal,187,7853,0.695,33.2,Silver,2.1,1,29,27-04-2023,14,Winter,50,0,Store,156.519,187,46-60,Low,4,2,2023
C01740,New,67,Female,Retail,93741,Married,Product_C,3,55.3,0.046,Credit Card,1452,96497,0.03,54.8,Gold,3,12,38,27-06-2024,9,Summer,47,22,App,1385.208,484,60+,High,6,2,2024
C01741,VIP,40,Male,Finance,35894,Single,Product_A,1,107.48,0.108,Credit Card,483,11956,0.44,25.1,Silver,1.4,3,86,06-06-2024,8,Winter,17,2,Online,430.836,483,31-45,Medium,6,2,2024
C01742,New,39,Male,Education,195926,Married,Product_B,2,47.05,0.193,Credit Card,290,79020,0.501,35.4,Silver,1.8,2,6,18-07-2023,15,Summer,20,8,Store,234.03,145,31-45,Low,7,3,2023
C01743,Regular,43,Male,IT,84814,Married,Product_C,1,139.56,0.014,PayPal,1857,24209,0.086,29.8,Silver,1.8,1,27,24-12-2023,10,Spring,28,1,Online,1831.002,1857,31-45,High,12,4,2023
C01744,Regular,59,Female,Manufacturing,25000,Single,Product_D,2,32.38,0.063,PayPal,2774,4065,0.358,28.8,Silver,2.3,8,19,26-12-2023,9,Fall,70,4,Online,2599.238,1387,46-60,Premium,12,4,2023
C01745,New,28,Female,IT,25000,Married,Product_C,3,83.5,0.361,Credit Card,493,2891,0.539,22,Bronze,1,2,114,22-10-2024,6,Spring,23,0,Online,315.027,164.33,18-30,Medium,10,4,2024
C01746,Regular,45,Male,Manufacturing,25000,Married,Product_E,1,27.31,0.157,Credit Card,1150,4272,0.197,21.3,Bronze,1.7,1,6,01-06-2023,12,Spring,30,0,Online,969.45,1150,31-45,High,6,2,2023
C01747,New,56,Male,Other,105760,Divorced,Product_D,1,71.68,0.272,PayPal,252,46617,0.224,37.5,Silver,1.8,5,55,30-08-2023,21,Spring,140,7,Online,183.456,252,46-60,Low,8,3,2023
C01748,New,49,Male,Other,37986,Married,Product_C,3,74.96,0.32,Credit Card,627,28003,0.171,37.8,Silver,1.8,1,75,16-04-2023,15,Fall,16,2,Store,426.36,209,46-60,Medium,4,2,2023
C01749,Regular,44,Female,Retail,119855,Single,Product_C,2,72.89,0.161,Credit Card,1073,23556,0.669,18.2,Bronze,1.7,3,98,30-05-2023,17,Summer,2,0,App,900.247,536.5,31-45,High,5,2,2023
C01750,Regular,57,Female,Education,31315,Married,Product_B,3,82.8,0.114,PayPal,960,10724,0.237,43.8,Silver,2.5,4,14,20-09-2023,13,Spring,3,1,Online,850.56,320,46-60,High,9,3,2023
C01751,VIP,18,Non-binary,IT,45723,Married,Product_A,1,35.49,0.069,PayPal,848,5160,0.444,12.7,Bronze,1,4,18,22-07-2023,4,Fall,8,4,Online,789.488,848,18-30,Medium,7,3,2023
C01752,VIP,52,Male,IT,25000,Single,Product_A,2,40.08,0.521,Bank Transfer,457,2500,0.557,6.4,Bronze,1,4,2,27-06-2023,13,Spring,34,1,Online,218.903,228.5,46-60,Medium,6,2,2023
C01753,Regular,32,Female,Education,80782,Married,Product_B,1,60.77,0.109,PayPal,285,18135,0.357,14.9,Bronze,1,1,6,08-09-2024,16,Fall,180,5,App,253.935,285,31-45,Low,9,3,2024
C01754,Regular,18,Female,Retail,25000,Married,Product_D,1,65.93,0.152,Bank Transfer,310,4079,0.799,9.4,Bronze,1,2,22,06-06-2023,15,Winter,30,12,Store,262.88,310,18-30,Low,6,2,2023
C01755,VIP,49,Female,IT,96283,Married,Product_C,1,27.03,0.205,Bank Transfer,2240,24150,0.632,27.5,Silver,2.6,3,26,02-11-2024,8,Winter,34,1,Store,1780.8,2240,46-60,Premium,11,4,2024
C01756,VIP,62,Female,Healthcare,62939,Divorced,Product_D,3,76.55,0.052,Bank Transfer,465,7823,0.093,7,Bronze,1,12,109,19-03-2023,11,Spring,8,0,Online,440.82,155,60+,Medium,3,1,2023
C01757,New,39,Female,Education,62784,Married,Product_D,1,85.49,0.129,PayPal,1332,50691,0.078,44.4,Silver,2.9,4,51,01-07-2023,15,Summer,75,0,Store,1160.172,1332,31-45,High,7,3,2023
C01758,Regular,56,Non-binary,Education,155272,Married,Product_E,3,29.62,0.151,Digital Wallet,100,7317,0.853,5.7,Bronze,1,4,11,05-10-2024,8,Summer,1,2,Online,84.9,33.33,46-60,Low,10,4,2024
C01759,Regular,66,Female,Finance,25000,Married,Product_C,1,58.84,0.371,Credit Card,193,3961,0.342,14.1,Bronze,1.2,12,10,20-05-2024,11,Fall,6,0,Online,121.397,193,60+,Low,5,2,2024
C01760,New,61,Male,Finance,31378,Married,Product_A,1,52.15,0.232,Credit Card,100,324,0.238,1.7,Bronze,1,5,78,20-04-2024,16,Fall,60,2,Store,76.8,100,60+,Low,4,2,2024
C01761,New,66,Male,Other,37366,Single,Product_A,1,32.73,0.032,Credit Card,301,4404,0.424,21.9,Bronze,1,1,38,31-07-2024,11,Spring,25,7,Store,291.368,301,60+,Low,7,3,2024
C01762,Regular,53,Female,Healthcare,25000,Married,Product_B,1,72.2,0.081,Bank Transfer,771,22998,0.791,63.7,Gold,3.3,4,13,16-08-2024,20,Summer,97,5,Store,708.549,771,46-60,Medium,8,3,2024
C01763,Regular,43,Male,Manufacturing,25000,Married,Product_B,2,99.66,0.108,PayPal,111,3161,0.545,17.2,Bronze,1,1,32,04-04-2024,15,Fall,27,0,Online,99.012,55.5,31-45,Low,4,2,2024
C01764,New,18,Female,Education,25000,Single,Product_D,1,68.94,0.05,Credit Card,620,18961,0.329,57.5,Gold,3.2,11,24,28-11-2024,15,Summer,66,0,Store,589,620,18-30,Medium,11,4,2024
C01765,Regular,38,Male,Finance,33327,Married,Product_D,4,126.59,0.138,Bank Transfer,368,15524,0.093,44.8,Silver,2.4,2,73,01-08-2024,11,Fall,144,10,Online,317.216,92,31-45,Low,8,3,2024
C01766,New,29,Female,Education,28003,Single,Product_B,2,27.06,0.329,Credit Card,505,8906,0.488,28.6,Silver,2.4,1,26,20-10-2024,15,Spring,55,5,Store,338.855,252.5,18-30,Medium,10,4,2024
C01767,Regular,74,Male,Manufacturing,65069,Married,Product_D,4,38.64,0.296,Credit Card,1057,23706,0.253,19.9,Bronze,1,7,25,12-10-2024,12,Winter,29,0,Store,744.128,264.25,60+,High,10,4,2024
C01768,VIP,39,Male,Finance,25000,Married,Product_A,2,172.83,0.116,PayPal,3978,6259,0.423,22,Bronze,3.5,10,9,01-10-2024,18,Spring,17,2,Online,3516.552,1989,31-45,Premium,10,4,2024
C01769,Regular,43,Male,Education,25000,Married,Product_D,4,78.65,0.31,PayPal,192,10788,0.316,34.7,Silver,1.3,4,13,27-11-2023,14,Spring,65,4,App,132.48,48,31-45,Low,11,4,2023
C01770,VIP,50,Female,Finance,25000,Married,Product_D,1,70.69,0.319,Credit Card,4459,17751,0.447,38.3,Silver,4.4,4,15,04-10-2024,23,Summer,34,10,Online,3036.579,4459,46-60,Premium,10,4,2024
C01771,Regular,42,Female,Finance,83537,Divorced,Product_E,1,48.23,0.193,Credit Card,939,17424,0.207,37.3,Silver,1.3,5,17,20-11-2023,15,Spring,2,1,Online,757.773,939,31-45,Medium,11,4,2023
C01772,Regular,67,Non-binary,Other,43959,Divorced,Product_E,1,23.42,0.127,Credit Card,2708,17125,0.331,32.1,Silver,2.8,7,48,04-06-2023,16,Winter,13,2,Online,2364.084,2708,60+,Premium,6,2,2023
C01773,Regular,32,Female,Education,82027,Single,Product_B,3,147.18,0.318,Credit Card,6253,52411,0.184,56.2,Gold,5,1,3,26-03-2024,2,Winter,1,8,Store,4264.546,2084.33,31-45,Premium,3,1,2024
C01774,New,44,Male,IT,25000,Married,Product_A,2,109.2,0.126,PayPal,124,2414,0.193,10.1,Bronze,1.3,1,9,11-03-2023,12,Summer,45,0,Online,108.376,62,31-45,Low,3,1,2023
C01775,New,30,Non-binary,Manufacturing,83306,Married,Product_C,1,69.05,0.508,Bank Transfer,883,55876,0.209,43,Silver,2.7,2,12,25-04-2024,23,Spring,70,6,App,434.436,883,18-30,Medium,4,2,2024
C01776,Regular,22,Female,Education,249918,Married,Product_B,4,15.52,0.317,Credit Card,180,25088,0.62,6.8,Bronze,1,3,11,28-03-2024,17,Spring,66,3,Online,122.94,45,18-30,Low,3,1,2024
C01777,Regular,32,Female,Retail,133203,Single,Product_D,1,19.33,0.235,PayPal,533,72528,0.917,29.2,Silver,1.4,5,1,08-10-2024,12,Spring,39,5,Store,407.745,533,31-45,Medium,10,4,2024
C01778,VIP,41,Male,IT,150436,Married,Product_D,2,59.37,0.041,PayPal,344,9223,0.218,8.2,Bronze,1,1,69,07-11-2023,19,Fall,40,3,Store,329.896,172,31-45,Low,11,4,2023
C01779,VIP,35,Female,IT,57323,Married,Product_A,1,37.4,0.074,Credit Card,824,8854,0.808,19.2,Bronze,1,2,0,09-10-2023,19,Fall,20,6,Store,763.024,824,31-45,Medium,10,4,2023
C01780,Regular,31,Male,Healthcare,25000,Divorced,Product_A,1,40.39,0.041,Bank Transfer,1011,10160,0.479,33.4,Silver,1.6,4,5,28-08-2024,13,Spring,1,5,Online,969.549,1011,31-45,High,8,3,2024
C01781,Regular,20,Female,Finance,25000,Single,Product_A,2,43.14,0.226,Bank Transfer,797,7837,0.136,20.2,Bronze,1.4,2,5,27-02-2023,8,Spring,4,4,Online,616.878,398.5,18-30,Medium,2,1,2023
C01782,Regular,40,Male,Healthcare,89325,Married,Product_D,4,49.75,0.222,Credit Card,1092,41216,0.414,31,Silver,2,10,53,27-12-2023,12,Summer,87,0,Store,849.576,273,31-45,High,12,4,2023
C01783,Regular,19,Female,IT,61765,Single,Product_A,1,115.69,0.055,Bank Transfer,490,33709,0.36,34.8,Silver,1.8,2,3,03-06-2024,16,Winter,46,0,App,463.05,490,18-30,Medium,6,2,2024
C01784,Regular,53,Female,IT,98279,Single,Product_A,2,53.96,0.23,Credit Card,2216,65074,0.447,34.1,Silver,2.9,1,13,17-03-2023,16,Winter,42,11,Store,1706.32,1108,46-60,Premium,3,1,2023
C01785,New,43,Male,Education,30354,Married,Product_E,4,84.25,0.189,Bank Transfer,419,13287,0.331,36.5,Silver,2,6,37,14-11-2023,13,Fall,25,11,App,339.809,104.75,31-45,Low,11,4,2023
C01786,Regular,20,Male,Retail,102030,Single,Product_C,1,48.18,0.228,PayPal,814,51148,0.662,30.9,Silver,3,17,9,17-04-2024,14,Fall,31,8,App,628.408,814,18-30,Medium,4,2,2024
C01787,New,37,Female,Retail,36282,Divorced,Product_C,3,94.74,0.084,Bank Transfer,675,22488,0.356,45.7,Silver,3.4,14,3,07-04-2024,10,Fall,175,6,Store,618.3,225,31-45,Medium,4,2,2024
C01788,Regular,30,Female,Manufacturing,76479,Married,Product_D,1,121.12,0.093,Digital Wallet,502,14265,0.602,10.1,Bronze,1,10,55,08-02-2023,14,Summer,180,4,Online,455.314,502,18-30,Medium,2,1,2023
C01789,Regular,46,Male,Healthcare,127360,Married,Product_D,1,48.72,0.255,PayPal,1570,38461,0.596,41.4,Silver,3.5,5,37,28-02-2023,10,Fall,6,3,Store,1169.65,1570,46-60,High,2,1,2023
C01790,New,62,Female,Retail,36949,Married,Product_B,1,49.73,0.197,Credit Card,681,20612,0.379,35.2,Silver,1.4,6,23,13-01-2024,13,Spring,74,8,Store,546.843,681,60+,Medium,1,1,2024
C01791,Regular,18,Female,Healthcare,53817,Single,Product_D,4,144.57,0.199,Credit Card,536,24792,0.582,29.6,Silver,2.7,5,41,21-10-2023,14,Fall,1,0,Store,429.336,134,18-30,Medium,10,4,2023
C01792,New,43,Female,Healthcare,37484,Single,Product_D,4,47.42,0.206,Credit Card,568,14891,0.434,23.1,Bronze,1,1,12,20-03-2023,14,Spring,13,3,Store,450.992,142,31-45,Medium,3,1,2023
C01793,VIP,39,Female,Other,75427,Single,Product_D,2,371.29,0.077,PayPal,3434,23288,0.449,26.6,Silver,4,6,14,22-10-2024,10,Summer,108,3,App,3169.582,1717,31-45,Premium,10,4,2024
C01794,Regular,52,Male,Other,71869,Single,Product_E,1,10,0.153,Credit Card,305,11365,0.382,9.9,Bronze,1,6,54,03-04-2023,18,Fall,27,4,Online,258.335,305,46-60,Low,4,2,2023
C01795,Regular,45,Female,Manufacturing,25000,Single,Product_A,4,17.32,0.432,Credit Card,4757,14146,0.273,45.6,Silver,5,12,50,21-09-2024,16,Summer,13,0,Online,2701.976,1189.25,31-45,Premium,9,3,2024
C01796,Regular,30,Non-binary,Education,115134,Divorced,Product_C,3,65.32,0.038,Credit Card,1443,57771,0.287,36.2,Silver,2.6,1,29,31-08-2024,19,Summer,24,0,Store,1388.166,481,18-30,High,8,3,2024
C01797,VIP,37,Female,Other,25000,Divorced,Product_E,1,101.26,0.347,Credit Card,1457,4380,0.53,11.8,Bronze,1.4,3,27,03-06-2024,8,Winter,1,11,App,951.421,1457,31-45,High,6,2,2024
C01798,Regular,30,Non-binary,Other,131432,Single,Product_E,3,81.66,0.092,Bank Transfer,203,25614,0.239,10.9,Bronze,1.1,6,7,29-01-2024,22,Spring,25,13,Online,184.324,67.67,18-30,Low,1,1,2024
C01799,Regular,58,Male,Retail,80763,Married,Product_A,3,116.56,0.065,Bank Transfer,250,9633,0.482,18,Bronze,1,4,109,18-04-2024,23,Spring,3,8,Online,233.75,83.33,46-60,Low,4,2,2024
C01800,New,42,Female,Healthcare,30856,Married,Product_D,6,238.08,0.109,Credit Card,2713,17939,0.582,33.4,Silver,3,5,141,17-08-2024,22,Summer,72,7,Store,2417.283,452.17,31-45,Premium,8,3,2024
C01801,New,70,Female,Manufacturing,38296,Married,Product_C,1,137.91,0.174,PayPal,1726,25222,0.398,35.2,Silver,2.8,5,22,21-07-2024,12,Spring,7,0,Online,1425.676,1726,60+,High,7,3,2024
C01802,VIP,41,Female,Retail,98793,Divorced,Product_C,2,102.59,0.215,Digital Wallet,9895,14757,0.123,19,Bronze,5,3,45,12-02-2023,11,Winter,32,3,Store,7767.575,4947.5,31-45,Premium,2,1,2023
C01803,New,31,Male,Manufacturing,39808,Married,Product_C,3,44.54,0.178,Credit Card,1123,7010,0.212,13.2,Bronze,1.3,1,34,05-04-2024,9,Winter,24,13,App,923.106,374.33,31-45,High,4,2,2024
C01804,VIP,19,Male,Finance,84803,Married,Product_B,1,272.06,0.403,Credit Card,1123,20083,0.094,28.7,Silver,1.3,7,9,08-08-2024,8,Winter,7,15,App,670.431,1123,18-30,High,8,3,2024
C01805,VIP,18,Female,Other,131501,Single,Product_A,1,44.32,0.13,Digital Wallet,5801,30824,0.091,33.6,Silver,4.1,3,33,29-10-2024,16,Summer,13,2,Phone,5046.87,5801,18-30,Premium,10,4,2024
C01806,Regular,18,Female,Education,125389,Married,Product_D,2,170.02,0.188,PayPal,251,60334,0.175,25.4,Silver,1,3,17,12-07-2023,6,Winter,33,9,Store,203.812,125.5,18-30,Low,7,3,2023
C01807,VIP,46,Female,Other,43369,Divorced,Product_B,1,75.69,0.131,Bank Transfer,1140,8229,0.075,16.3,Bronze,1.7,2,33,26-11-2023,15,Fall,180,3,App,990.66,1140,46-60,High,11,4,2023
C01808,Regular,49,Non-binary,Retail,71879,Single,Product_E,3,50.59,0.152,Credit Card,220,23732,0.139,30.9,Silver,2,3,8,11-09-2024,15,Summer,129,0,Online,186.56,73.33,46-60,Low,9,3,2024
C01809,VIP,18,Male,Healthcare,40148,Single,Product_B,1,89.43,0.252,PayPal,2486,16680,0.148,29.2,Silver,1.7,15,2,02-05-2024,21,Fall,104,3,Online,1859.528,2486,18-30,Premium,5,2,2024
C01810,New,55,Female,Other,108764,Married,Product_A,3,36.49,0.073,Bank Transfer,202,34209,0.297,24.4,Bronze,2,1,130,28-05-2024,11,Fall,9,4,Online,187.254,67.33,46-60,Low,5,2,2024
C01811,Regular,34,Female,Finance,25000,Married,Product_C,4,27.52,0.069,Credit Card,1903,3529,0.631,18.7,Bronze,2.1,8,12,04-06-2023,10,Fall,111,0,App,1771.693,475.75,31-45,High,6,2,2023
C01812,New,44,Male,Retail,25000,Divorced,Product_C,1,58.69,0.093,Bank Transfer,2456,30604,0.353,62.2,Gold,3.8,5,0,05-03-2023,11,Fall,45,3,Store,2227.592,2456,31-45,Premium,3,1,2023
C01813,Regular,66,Female,Retail,93364,Single,Product_C,2,21.56,0.14,Credit Card,1304,58908,0.687,41.4,Silver,2.6,2,19,06-04-2024,15,Spring,28,9,Store,1121.44,652,60+,High,4,2,2024
C01814,Regular,55,Male,Retail,25000,Single,Product_B,1,101.58,0.302,Credit Card,130,7172,0.662,14.7,Bronze,1.2,5,127,16-04-2023,10,Spring,128,3,Store,90.74,130,46-60,Low,4,2,2023
C01815,VIP,37,Female,Manufacturing,25006,Single,Product_C,1,56.21,0.154,PayPal,481,11685,0.289,25.9,Silver,1.7,2,18,18-12-2023,18,Spring,7,0,Phone,406.926,481,31-45,Medium,12,4,2023
C01816,New,28,Female,Other,31833,Single,Product_E,3,41.71,0.101,Bank Transfer,1305,28050,0.281,45.7,Silver,3,2,84,28-03-2023,15,Winter,3,2,Online,1173.195,435,18-30,High,3,1,2023
C01817,Regular,18,Male,Education,80783,Single,Product_C,2,45.23,0.05,Credit Card,385,35871,0.428,37.9,Silver,1.9,1,7,31-05-2024,11,Winter,15,2,Online,365.75,192.5,18-30,Low,5,2,2024
C01818,VIP,31,Male,IT,53845,Divorced,Product_A,2,58.79,0.182,PayPal,3105,13610,0.146,29.1,Silver,3.5,5,75,23-10-2024,16,Summer,1,2,Phone,2539.89,1552.5,31-45,Premium,10,4,2024
C01819,New,38,Male,Manufacturing,25698,Married,Product_C,3,45.36,0.023,PayPal,2176,16737,0.405,34.8,Silver,2.6,2,30,26-06-2023,8,Winter,7,13,Online,2125.952,725.33,31-45,Premium,6,2,2023
C01820,Regular,27,Female,Retail,25000,Single,Product_D,2,30.38,0.189,Bank Transfer,444,13554,0.493,28.6,Silver,1.7,5,3,10-02-2023,12,Winter,39,8,Online,360.084,222,18-30,Medium,2,1,2023
C01821,Regular,40,Male,Retail,35245,Single,Product_C,2,20.83,0.022,Bank Transfer,354,16551,0.387,41,Silver,2.5,10,17,11-09-2023,13,Summer,6,17,Store,346.212,177,31-45,Low,9,3,2023
C01822,Regular,43,Female,IT,44592,Married,Product_C,1,81.6,0.064,Credit Card,499,20964,0.383,25,Silver,1.1,1,10,25-12-2024,14,Summer,180,15,Online,467.064,499,31-45,Medium,12,4,2024
C01823,Regular,38,Female,Education,170887,Married,Product_D,1,22.67,0.252,PayPal,609,41091,0.401,26,Silver,1.6,1,15,24-03-2024,9,Fall,24,4,App,455.532,609,31-45,Medium,3,1,2024
C01824,VIP,32,Female,Education,25000,Married,Product_B,1,86.49,0.076,Credit Card,158,686,0.492,2.2,Bronze,1,5,33,25-03-2024,7,Fall,47,1,Store,145.992,158,31-45,Low,3,1,2024
C01825,New,44,Female,Manufacturing,68637,Married,Product_C,2,209.56,0.371,PayPal,402,25321,0.301,21.5,Bronze,1,2,42,20-06-2024,15,Summer,72,3,Online,252.858,201,31-45,Low,6,2,2024
C01826,Regular,48,Female,Education,53952,Married,Product_B,1,128.01,0.236,Credit Card,1665,32457,0.121,31.8,Silver,2.1,1,0,19-06-2024,16,Winter,6,11,Online,1272.06,1665,46-60,High,6,2,2024
C01827,VIP,25,Female,Education,56830,Married,Product_B,3,114.84,0.368,Digital Wallet,1474,19460,0.456,22.2,Bronze,1.6,3,14,16-09-2024,13,Spring,63,0,Online,931.568,491.33,18-30,High,9,3,2024
C01828,Regular,63,Female,Retail,25000,Married,Product_D,5,87.63,0.32,PayPal,874,8930,0.07,36.2,Silver,2.2,1,8,12-06-2023,18,Summer,20,1,Online,594.32,174.8,60+,Medium,6,2,2023
C01829,Regular,40,Female,IT,90160,Married,Product_A,4,208.7,0.342,Bank Transfer,793,33796,0.459,50.5,Gold,2.1,4,60,08-01-2024,19,Fall,66,3,Store,521.794,198.25,31-45,Medium,1,1,2024
C01830,VIP,42,Female,Other,64571,Married,Product_C,3,31.76,0.076,Digital Wallet,3089,19839,0.504,36.3,Silver,3.1,5,35,17-01-2024,18,Fall,159,0,Phone,2854.236,1029.67,31-45,Premium,1,1,2024
C01831,VIP,52,Female,Finance,25000,Single,Product_A,3,31.43,0.304,Credit Card,4127,7983,0.564,20.1,Bronze,3.7,7,14,17-10-2023,13,Spring,85,0,Store,2872.392,1375.67,46-60,Premium,10,4,2023
C01832,Regular,45,Female,Retail,25000,Single,Product_E,1,40.2,0.398,Credit Card,1120,14921,0.631,33.5,Silver,1.6,3,12,01-02-2024,10,Spring,98,0,Online,674.24,1120,31-45,High,2,1,2024
C01833,VIP,56,Male,Healthcare,78734,Married,Product_D,1,100.33,0.146,PayPal,2958,16595,0.255,20.8,Bronze,2.6,8,32,23-02-2024,12,Spring,11,3,App,2526.132,2958,46-60,Premium,2,1,2024
C01834,Regular,46,Female,Manufacturing,30032,Single,Product_C,1,166.63,0.238,PayPal,596,24149,0.173,45.9,Silver,2.8,8,26,13-12-2023,9,Spring,18,3,Online,454.152,596,46-60,Medium,12,4,2023
C01835,New,32,Female,Healthcare,66211,Married,Product_B,1,10,0.239,Digital Wallet,197,2690,0.702,5.3,Bronze,1,3,9,26-11-2024,15,Fall,19,1,Online,149.917,197,31-45,Low,11,4,2024
C01836,VIP,47,Female,Manufacturing,100826,Single,Product_E,1,21.28,0.18,PayPal,7750,44848,0.561,33.6,Silver,5,22,146,04-09-2024,16,Fall,7,10,Online,6355,7750,46-60,Premium,9,3,2024
C01837,Regular,24,Male,Education,176562,Married,Product_E,4,51.81,0.105,Bank Transfer,2118,102782,0.607,51.3,Gold,4,4,0,23-02-2023,9,Spring,7,7,Online,1895.61,529.5,18-30,Premium,2,1,2023
C01838,Regular,43,Female,Education,155743,Divorced,Product_C,2,39,0.171,PayPal,284,15812,0.62,19.8,Bronze,1.1,3,52,08-10-2024,11,Summer,1,3,App,235.436,142,31-45,Low,10,4,2024
C01839,Regular,41,Male,Retail,193218,Single,Product_C,1,22.3,0.108,PayPal,157,88954,0.585,23.7,Bronze,1.6,4,5,24-10-2024,19,Fall,48,0,Online,140.044,157,31-45,Low,10,4,2024
C01840,Regular,38,Male,Manufacturing,120315,Married,Product_C,2,26.56,0.129,Bank Transfer,3001,67176,0.264,38.5,Silver,3.5,5,76,09-12-2023,13,Winter,13,7,Online,2613.871,1500.5,31-45,Premium,12,4,2023
C01841,New,40,Female,Finance,25000,Divorced,Product_A,1,391.29,0.072,Credit Card,939,15113,0.696,42.9,Silver,3.3,2,84,09-03-2023,18,Spring,47,13,Phone,871.392,939,31-45,Medium,3,1,2023
C01842,Regular,18,Female,Other,27676,Married,Product_E,1,31.43,0.2,PayPal,5115,33973,0.422,64.9,Gold,5,3,20,04-12-2023,13,Spring,20,5,Online,4092,5115,18-30,Premium,12,4,2023
C01843,New,33,Male,Manufacturing,85928,Married,Product_A,4,52.53,0.517,PayPal,3203,53283,0.524,60,Gold,4.1,2,14,07-04-2023,16,Fall,14,1,Online,1547.049,800.75,31-45,Premium,4,2,2023
C01844,Regular,43,Non-binary,Education,42443,Married,Product_E,1,25.77,0.067,Bank Transfer,2823,13953,0.536,34.2,Silver,4,1,12,25-07-2024,8,Spring,114,0,Online,2633.859,2823,31-45,Premium,7,3,2024
